order_item_id,order_id,product_id,quantity,unit_price,total_price
7768,2596,98,1,806.47,806.47
7769,2596,125,2,638.02,1276.04
7770,2596,96,1,146.51,146.51
7771,2596,177,3,932.87,2798.61
7772,2597,186,2,617.43,1234.86
7773,2598,63,3,755.05,2265.1499999999996
7774,2598,112,3,406.75,1220.25
7775,2598,131,1,983.95,983.95
7776,2598,42,2,908.6,1817.2
7777,2599,39,2,375.47,750.94
7778,2599,122,3,72.39,217.17000000000002
7779,2600,43,3,766.53,2299.59
7780,2601,188,3,336.06,1008.1800000000001
7781,2601,86,3,76.19,228.57
7782,2601,83,2,351.56,703.12
7783,2601,199,1,203.86,203.86
7784,2602,177,2,932.87,1865.74
7785,2602,184,2,984.64,1969.28
7786,2602,84,2,738.2,1476.4
7787,2602,152,3,93.64,280.92
7788,2603,56,3,184.33,552.99
7789,2604,96,2,146.51,293.02
7790,2604,72,1,682.88,682.88
7791,2604,91,1,335.42,335.42
7792,2604,73,2,126.91,253.82
7793,2605,180,2,105.38,210.76
7794,2605,89,2,418.64,837.28
7795,2605,41,2,918.22,1836.44
7796,2605,25,3,963.91,2891.73
7797,2606,53,2,800.25,1600.5
7798,2606,176,2,347.51,695.02
7799,2607,82,2,12.57,25.14
7800,2607,117,3,328.58,985.74
7801,2607,36,2,440.08,880.16
7802,2607,170,2,553.96,1107.92
7803,2608,28,2,140.88,281.76
7804,2608,29,2,666.23,1332.46
7805,2608,114,3,322.0,966.0
7806,2609,75,3,960.9,2882.7
7807,2609,6,2,452.05,904.1
7808,2610,180,2,105.38,210.76
7809,2611,166,3,58.45,175.35000000000002
7810,2611,25,2,963.91,1927.82
7811,2612,99,3,784.9,2354.7
7812,2612,35,3,977.06,2931.18
7813,2612,105,1,604.11,604.11
7814,2613,165,3,883.08,2649.2400000000002
7815,2613,8,3,860.08,2580.2400000000002
7816,2614,156,3,754.87,2264.61
7817,2614,39,3,375.47,1126.41
7818,2615,185,1,31.59,31.59
7819,2615,138,3,915.89,2747.67
7820,2615,190,3,234.97,704.91
7821,2615,27,1,290.96,290.96
7822,2616,197,1,468.79,468.79
7823,2616,123,3,409.07,1227.21
7824,2616,146,2,467.66,935.32
7825,2616,29,3,666.23,1998.69
7826,2617,44,3,490.16,1470.48
7827,2617,20,1,366.81,366.81
7828,2617,185,1,31.59,31.59
7829,2618,60,1,223.94,223.94
7830,2618,182,3,380.38,1141.1399999999999
7831,2619,132,3,24.46,73.38
7832,2619,139,1,515.11,515.11
7833,2619,99,1,784.9,784.9
7834,2619,3,3,72.08,216.24
7835,2620,129,3,90.77,272.31
7836,2620,162,2,894.73,1789.46
7837,2621,174,3,875.82,2627.46
7838,2622,89,1,418.64,418.64
7839,2623,179,1,353.37,353.37
7840,2623,3,3,72.08,216.24
7841,2623,20,2,366.81,733.62
7842,2623,172,3,365.59,1096.77
7843,2624,131,2,983.95,1967.9
7844,2624,23,1,153.04,153.04
7845,2624,38,3,196.45,589.3499999999999
7846,2624,61,1,53.02,53.02
7847,2625,137,3,264.21,792.6299999999999
7848,2625,153,1,473.82,473.82
7849,2625,112,2,406.75,813.5
7850,2626,43,2,766.53,1533.06
7851,2626,101,1,677.81,677.81
7852,2626,23,3,153.04,459.12
7853,2626,83,3,351.56,1054.68
7854,2627,191,2,806.44,1612.88
7855,2627,67,3,594.26,1782.78
7856,2627,32,2,544.8,1089.6
7857,2627,90,2,87.14,174.28
7858,2628,110,1,483.23,483.23
7859,2628,41,3,918.22,2754.66
7860,2628,159,2,864.71,1729.42
7861,2629,144,3,393.62,1180.8600000000001
7862,2629,177,2,932.87,1865.74
7863,2629,197,1,468.79,468.79
7864,2629,87,1,472.65,472.65
7865,2629,23,2,153.04,306.08
7866,2630,133,3,890.88,2672.64
7867,2630,114,1,322.0,322.0
7868,2630,151,2,660.46,1320.92
7869,2631,181,3,936.65,2809.95
7870,2631,29,3,666.23,1998.69
7871,2632,49,3,40.28,120.84
7872,2632,61,2,53.02,106.04
7873,2632,129,3,90.77,272.31
7874,2632,155,1,682.16,682.16
7875,2633,74,1,71.78,71.78
7876,2633,84,1,738.2,738.2
7877,2634,171,1,646.77,646.77
7878,2634,71,2,375.51,751.02
7879,2634,137,3,264.21,792.6299999999999
7880,2635,49,3,40.28,120.84
7881,2635,194,1,26.95,26.95
7882,2635,195,1,485.6,485.6
7883,2636,118,2,837.38,1674.76
7884,2636,123,2,409.07,818.14
7885,2636,90,2,87.14,174.28
7886,2637,75,1,960.9,960.9
7887,2637,62,2,665.43,1330.86
7888,2637,91,2,335.42,670.84
7889,2637,84,2,738.2,1476.4
7890,2637,152,2,93.64,187.28
7891,2638,65,1,372.7,372.7
7892,2639,79,3,318.54,955.6200000000001
7893,2639,40,3,754.44,2263.32
7894,2639,155,3,682.16,2046.48
7895,2639,75,3,960.9,2882.7
7896,2640,115,1,343.11,343.11
7897,2640,100,3,73.21,219.63
7898,2640,20,2,366.81,733.62
7899,2640,158,1,824.43,824.43
7900,2640,151,2,660.46,1320.92
7901,2641,181,1,936.65,936.65
7902,2641,5,3,213.04,639.12
7903,2641,190,1,234.97,234.97
7904,2641,27,1,290.96,290.96
7905,2641,47,3,814.6,2443.8
7906,2642,133,1,890.88,890.88
7907,2642,111,3,319.72,959.1600000000001
7908,2643,12,1,56.8,56.8
7909,2643,152,1,93.64,93.64
7910,2643,71,1,375.51,375.51
7911,2643,16,3,616.08,1848.2400000000002
7912,2643,198,1,972.16,972.16
7913,2644,6,1,452.05,452.05
7914,2644,177,2,932.87,1865.74
7915,2644,14,2,924.3,1848.6
7916,2644,186,1,617.43,617.43
7917,2645,96,3,146.51,439.53
7918,2645,4,2,219.62,439.24
7919,2645,167,2,479.29,958.58
7920,2645,197,2,468.79,937.58
7921,2645,53,1,800.25,800.25
7922,2646,142,2,658.92,1317.84
7923,2647,128,3,813.91,2441.73
7924,2647,9,1,317.9,317.9
7925,2647,158,1,824.43,824.43
7926,2648,113,1,580.51,580.51
7927,2648,198,2,972.16,1944.32
7928,2648,120,2,322.99,645.98
7929,2648,182,3,380.38,1141.1399999999999
7930,2649,168,2,218.07,436.14
7931,2649,138,2,915.89,1831.78
7932,2649,97,3,567.59,1702.77
7933,2650,192,1,221.94,221.94
7934,2651,158,1,824.43,824.43
7935,2651,168,3,218.07,654.21
7936,2651,194,1,26.95,26.95
7937,2651,192,3,221.94,665.8199999999999
7938,2651,109,1,761.57,761.57
7939,2652,43,3,766.53,2299.59
7940,2652,142,2,658.92,1317.84
7941,2652,116,2,600.75,1201.5
7942,2652,180,2,105.38,210.76
7943,2653,108,2,286.56,573.12
7944,2653,121,1,936.97,936.97
7945,2654,93,3,667.21,2001.63
7946,2654,189,1,520.04,520.04
7947,2654,62,2,665.43,1330.86
7948,2655,181,1,936.65,936.65
7949,2656,114,2,322.0,644.0
7950,2656,134,1,16.44,16.44
7951,2656,198,2,972.16,1944.32
7952,2656,12,2,56.8,113.6
7953,2657,79,1,318.54,318.54
7954,2657,20,1,366.81,366.81
7955,2658,15,1,487.37,487.37
7956,2658,23,3,153.04,459.12
7957,2658,179,1,353.37,353.37
7958,2658,184,3,984.64,2953.92
7959,2659,196,1,494.52,494.52
7960,2659,142,2,658.92,1317.84
7961,2660,49,1,40.28,40.28
7962,2660,50,1,285.33,285.33
7963,2660,50,2,285.33,570.66
7964,2661,70,2,849.95,1699.9
7965,2662,166,2,58.45,116.9
7966,2662,12,1,56.8,56.8
7967,2662,83,1,351.56,351.56
7968,2662,51,1,767.63,767.63
7969,2662,47,2,814.6,1629.2
7970,2663,33,2,331.69,663.38
7971,2663,85,2,900.56,1801.12
7972,2664,7,3,576.53,1729.59
7973,2664,44,1,490.16,490.16
7974,2664,112,1,406.75,406.75
7975,2664,175,3,142.62,427.86
7976,2664,35,2,977.06,1954.12
7977,2665,91,1,335.42,335.42
7978,2665,51,3,767.63,2302.89
7979,2666,110,1,483.23,483.23
7980,2666,159,3,864.71,2594.13
7981,2667,100,1,73.21,73.21
7982,2667,60,1,223.94,223.94
7983,2667,128,3,813.91,2441.73
7984,2667,167,2,479.29,958.58
7985,2667,72,3,682.88,2048.64
7986,2668,77,1,588.95,588.95
7987,2668,31,1,374.71,374.71
7988,2668,55,3,896.0,2688.0
7989,2668,99,2,784.9,1569.8
7990,2668,99,1,784.9,784.9
7991,2669,126,2,195.83,391.66
7992,2669,94,3,610.43,1831.29
7993,2670,171,2,646.77,1293.54
7994,2670,71,1,375.51,375.51
7995,2670,182,3,380.38,1141.1399999999999
7996,2671,57,3,579.72,1739.16
7997,2671,166,2,58.45,116.9
7998,2671,121,3,936.97,2810.91
7999,2671,94,1,610.43,610.43
8000,2671,6,1,452.05,452.05
8001,2672,60,1,223.94,223.94
8002,2672,36,1,440.08,440.08
8003,2672,48,2,407.64,815.28
8004,2672,94,3,610.43,1831.29
8005,2673,32,1,544.8,544.8
8006,2673,122,3,72.39,217.17000000000002
8007,2673,64,2,442.23,884.46
8008,2673,110,3,483.23,1449.69
8009,2673,198,3,972.16,2916.48
8010,2674,4,1,219.62,219.62
8011,2674,119,2,577.1,1154.2
8012,2674,66,2,869.01,1738.02
8013,2674,98,3,806.47,2419.41
8014,2674,190,1,234.97,234.97
8015,2675,194,3,26.95,80.85
8016,2675,71,1,375.51,375.51
8017,2675,181,2,936.65,1873.3
8018,2676,122,2,72.39,144.78
8019,2676,150,2,306.11,612.22
8020,2677,191,1,806.44,806.44
8021,2677,170,1,553.96,553.96
8022,2677,113,2,580.51,1161.02
8023,2677,28,3,140.88,422.64
8024,2677,6,3,452.05,1356.15
8025,2678,177,1,932.87,932.87
8026,2678,68,3,96.07,288.21
8027,2678,195,2,485.6,971.2
8028,2678,51,2,767.63,1535.26
8029,2678,24,2,849.66,1699.32
8030,2679,150,3,306.11,918.33
8031,2679,128,3,813.91,2441.73
8032,2679,73,3,126.91,380.73
8033,2679,176,2,347.51,695.02
8034,2679,150,2,306.11,612.22
8035,2680,5,1,213.04,213.04
8036,2681,129,1,90.77,90.77
8037,2682,72,3,682.88,2048.64
8038,2682,42,2,908.6,1817.2
8039,2683,163,2,170.68,341.36
8040,2683,33,2,331.69,663.38
8041,2683,37,3,274.1,822.3000000000001
8042,2684,70,1,849.95,849.95
8043,2685,62,3,665.43,1996.29
8044,2685,199,2,203.86,407.72
8045,2685,4,3,219.62,658.86
8046,2686,114,3,322.0,966.0
8047,2687,141,3,574.09,1722.27
8048,2687,17,1,34.24,34.24
8049,2688,164,3,32.97,98.91
8050,2688,196,2,494.52,989.04
8051,2688,38,3,196.45,589.3499999999999
8052,2688,131,3,983.95,2951.8500000000004
8053,2689,113,3,580.51,1741.53
8054,2690,122,2,72.39,144.78
8055,2690,106,3,79.23,237.69
8056,2690,2,2,384.44,768.88
8057,2690,124,3,957.22,2871.66
8058,2691,80,2,939.67,1879.34
8059,2691,191,3,806.44,2419.32
8060,2691,160,2,70.94,141.88
8061,2692,167,1,479.29,479.29
8062,2692,113,1,580.51,580.51
8063,2692,67,3,594.26,1782.78
8064,2693,162,1,894.73,894.73
8065,2693,76,3,217.67,653.01
8066,2693,40,1,754.44,754.44
8067,2693,90,2,87.14,174.28
8068,2693,198,2,972.16,1944.32
8069,2694,192,3,221.94,665.8199999999999
8070,2694,61,1,53.02,53.02
8071,2695,110,1,483.23,483.23
8072,2695,30,3,660.17,1980.5099999999998
8073,2695,146,3,467.66,1402.98
8074,2695,43,1,766.53,766.53
8075,2696,156,1,754.87,754.87
8076,2697,167,1,479.29,479.29
8077,2697,200,3,797.68,2393.04
8078,2697,45,2,370.51,741.02
8079,2697,157,1,689.78,689.78
8080,2698,24,3,849.66,2548.98
8081,2698,55,3,896.0,2688.0
8082,2698,177,3,932.87,2798.61
8083,2698,124,2,957.22,1914.44
8084,2699,62,1,665.43,665.43
8085,2699,138,1,915.89,915.89
8086,2700,16,3,616.08,1848.2400000000002
8087,2700,200,2,797.68,1595.36
8088,2701,164,1,32.97,32.97
8089,2701,189,2,520.04,1040.08
8090,2701,86,1,76.19,76.19
8091,2701,178,1,462.69,462.69
8092,2701,42,2,908.6,1817.2
8093,2702,12,2,56.8,113.6
8094,2702,4,3,219.62,658.86
8095,2703,65,3,372.7,1118.1
8096,2704,189,2,520.04,1040.08
8097,2704,22,1,242.74,242.74
8098,2705,176,3,347.51,1042.53
8099,2705,73,2,126.91,253.82
8100,2705,45,1,370.51,370.51
8101,2705,182,3,380.38,1141.1399999999999
8102,2705,19,2,125.97,251.94
8103,2706,161,2,503.96,1007.92
8104,2707,67,3,594.26,1782.78
8105,2708,120,3,322.99,968.97
8106,2708,49,1,40.28,40.28
8107,2708,190,3,234.97,704.91
8108,2708,130,3,206.21,618.63
8109,2709,70,3,849.95,2549.8500000000004
8110,2709,50,2,285.33,570.66
8111,2709,193,3,796.09,2388.27
8112,2710,16,2,616.08,1232.16
8113,2710,20,1,366.81,366.81
8114,2710,1,2,630.41,1260.82
8115,2710,194,1,26.95,26.95
8116,2710,47,3,814.6,2443.8
8117,2711,5,1,213.04,213.04
8118,2711,36,3,440.08,1320.24
8119,2711,115,2,343.11,686.22
8120,2711,13,3,977.42,2932.2599999999998
8121,2711,111,1,319.72,319.72
8122,2712,115,3,343.11,1029.33
8123,2713,15,3,487.37,1462.1100000000001
8124,2713,181,2,936.65,1873.3
8125,2713,72,1,682.88,682.88
8126,2714,25,2,963.91,1927.82
8127,2714,53,1,800.25,800.25
8128,2714,164,2,32.97,65.94
8129,2715,108,2,286.56,573.12
8130,2715,128,1,813.91,813.91
8131,2716,180,2,105.38,210.76
8132,2717,55,3,896.0,2688.0
8133,2718,157,1,689.78,689.78
8134,2718,162,1,894.73,894.73
8135,2719,95,3,455.23,1365.69
8136,2719,107,1,517.01,517.01
8137,2720,145,1,566.5,566.5
8138,2721,174,1,875.82,875.82
8139,2721,105,1,604.11,604.11
8140,2721,153,1,473.82,473.82
8141,2722,153,2,473.82,947.64
8142,2723,105,1,604.11,604.11
8143,2723,103,1,509.31,509.31
8144,2723,166,3,58.45,175.35000000000002
8145,2723,109,1,761.57,761.57
8146,2724,63,1,755.05,755.05
8147,2724,158,2,824.43,1648.86
8148,2724,112,2,406.75,813.5
8149,2725,18,2,718.62,1437.24
8150,2725,11,3,20.7,62.099999999999994
8151,2725,26,1,828.58,828.58
8152,2725,28,3,140.88,422.64
8153,2726,176,1,347.51,347.51
8154,2726,10,2,357.32,714.64
8155,2726,166,2,58.45,116.9
8156,2726,154,2,105.09,210.18
8157,2727,172,2,365.59,731.18
8158,2727,53,1,800.25,800.25
8159,2728,173,1,71.07,71.07
8160,2728,63,2,755.05,1510.1
8161,2728,40,1,754.44,754.44
8162,2728,195,1,485.6,485.6
8163,2728,169,2,353.72,707.44
8164,2729,142,3,658.92,1976.7599999999998
8165,2729,112,1,406.75,406.75
8166,2729,170,3,553.96,1661.88
8167,2729,179,1,353.37,353.37
8168,2729,76,1,217.67,217.67
8169,2730,197,1,468.79,468.79
8170,2730,195,3,485.6,1456.8000000000002
8171,2730,129,2,90.77,181.54
8172,2730,179,2,353.37,706.74
8173,2731,83,3,351.56,1054.68
8174,2731,111,1,319.72,319.72
8175,2731,87,3,472.65,1417.9499999999998
8176,2731,91,3,335.42,1006.26
8177,2732,7,1,576.53,576.53
8178,2732,16,2,616.08,1232.16
8179,2732,8,3,860.08,2580.2400000000002
8180,2732,7,1,576.53,576.53
8181,2733,124,2,957.22,1914.44
8182,2734,133,1,890.88,890.88
8183,2734,38,3,196.45,589.3499999999999
8184,2734,110,2,483.23,966.46
8185,2734,35,2,977.06,1954.12
8186,2734,86,2,76.19,152.38
8187,2735,200,2,797.68,1595.36
8188,2735,3,1,72.08,72.08
8189,2735,6,2,452.05,904.1
8190,2735,105,1,604.11,604.11
8191,2735,150,3,306.11,918.33
8192,2736,165,2,883.08,1766.16
8193,2736,50,2,285.33,570.66
8194,2737,21,2,364.97,729.94
8195,2737,89,2,418.64,837.28
8196,2737,2,3,384.44,1153.32
8197,2737,42,1,908.6,908.6
8198,2737,112,3,406.75,1220.25
8199,2738,169,1,353.72,353.72
8200,2738,159,1,864.71,864.71
8201,2738,163,3,170.68,512.04
8202,2738,50,2,285.33,570.66
8203,2738,81,3,955.34,2866.02
8204,2739,91,1,335.42,335.42
8205,2739,160,1,70.94,70.94
8206,2739,116,2,600.75,1201.5
8207,2740,19,1,125.97,125.97
8208,2740,17,1,34.24,34.24
8209,2740,69,1,798.12,798.12
8210,2740,43,2,766.53,1533.06
8211,2741,147,2,335.09,670.18
8212,2741,66,1,869.01,869.01
8213,2741,57,1,579.72,579.72
8214,2741,137,3,264.21,792.6299999999999
8215,2742,16,3,616.08,1848.2400000000002
8216,2742,184,3,984.64,2953.92
8217,2742,93,1,667.21,667.21
8218,2742,83,2,351.56,703.12
8219,2742,64,1,442.23,442.23
8220,2743,102,2,201.06,402.12
8221,2743,152,3,93.64,280.92
8222,2743,63,3,755.05,2265.1499999999996
8223,2743,198,3,972.16,2916.48
8224,2743,23,2,153.04,306.08
8225,2744,40,3,754.44,2263.32
8226,2744,78,1,419.83,419.83
8227,2745,6,1,452.05,452.05
8228,2745,52,1,102.83,102.83
8229,2745,177,1,932.87,932.87
8230,2745,29,1,666.23,666.23
8231,2746,68,3,96.07,288.21
8232,2747,113,1,580.51,580.51
8233,2747,48,2,407.64,815.28
8234,2747,24,1,849.66,849.66
8235,2747,153,3,473.82,1421.46
8236,2747,182,3,380.38,1141.1399999999999
8237,2748,20,2,366.81,733.62
8238,2748,154,3,105.09,315.27
8239,2748,46,3,158.71,476.13
8240,2748,115,3,343.11,1029.33
8241,2748,127,2,283.15,566.3
8242,2749,175,1,142.62,142.62
8243,2749,44,3,490.16,1470.48
8244,2749,162,2,894.73,1789.46
8245,2749,74,2,71.78,143.56
8246,2749,169,1,353.72,353.72
8247,2750,77,2,588.95,1177.9
8248,2750,122,1,72.39,72.39
8249,2751,96,3,146.51,439.53
8250,2751,64,3,442.23,1326.69
8251,2751,8,1,860.08,860.08
8252,2751,83,2,351.56,703.12
8253,2751,46,1,158.71,158.71
8254,2752,34,2,560.74,1121.48
8255,2752,162,3,894.73,2684.19
8256,2752,33,2,331.69,663.38
8257,2752,78,1,419.83,419.83
8258,2753,113,1,580.51,580.51
8259,2753,54,2,6.76,13.52
8260,2753,192,3,221.94,665.8199999999999
8261,2753,16,1,616.08,616.08
8262,2754,60,3,223.94,671.8199999999999
8263,2754,100,1,73.21,73.21
8264,2754,167,3,479.29,1437.8700000000001
8265,2755,42,1,908.6,908.6
8266,2755,69,3,798.12,2394.36
8267,2756,182,1,380.38,380.38
8268,2756,154,2,105.09,210.18
8269,2756,194,3,26.95,80.85
8270,2756,133,3,890.88,2672.64
8271,2756,6,1,452.05,452.05
8272,2757,113,3,580.51,1741.53
8273,2757,189,2,520.04,1040.08
8274,2757,16,3,616.08,1848.2400000000002
8275,2758,36,1,440.08,440.08
8276,2758,188,2,336.06,672.12
8277,2759,164,1,32.97,32.97
8278,2759,51,3,767.63,2302.89
8279,2759,187,2,902.0,1804.0
8280,2759,144,1,393.62,393.62
8281,2759,183,2,153.32,306.64
8282,2760,116,2,600.75,1201.5
8283,2760,153,3,473.82,1421.46
8284,2760,170,3,553.96,1661.88
8285,2760,155,2,682.16,1364.32
8286,2761,129,1,90.77,90.77
8287,2761,66,1,869.01,869.01
8288,2761,164,1,32.97,32.97
8289,2762,70,1,849.95,849.95
8290,2762,56,3,184.33,552.99
8291,2762,121,3,936.97,2810.91
8292,2763,67,1,594.26,594.26
8293,2763,113,1,580.51,580.51
8294,2763,93,1,667.21,667.21
8295,2764,88,2,536.33,1072.66
8296,2764,89,1,418.64,418.64
8297,2764,21,3,364.97,1094.91
8298,2765,184,3,984.64,2953.92
8299,2765,18,3,718.62,2155.86
8300,2765,70,2,849.95,1699.9
8301,2766,195,3,485.6,1456.8000000000002
8302,2766,153,3,473.82,1421.46
8303,2766,58,3,387.36,1162.08
8304,2766,117,1,328.58,328.58
8305,2767,101,3,677.81,2033.4299999999998
8306,2767,83,1,351.56,351.56
8307,2767,127,2,283.15,566.3
8308,2768,195,3,485.6,1456.8000000000002
8309,2769,17,3,34.24,102.72
8310,2769,76,1,217.67,217.67
8311,2769,107,1,517.01,517.01
8312,2769,196,1,494.52,494.52
8313,2770,37,2,274.1,548.2
8314,2770,146,1,467.66,467.66
8315,2770,156,1,754.87,754.87
8316,2770,164,2,32.97,65.94
8317,2771,45,1,370.51,370.51
8318,2771,148,2,719.66,1439.32
8319,2772,81,3,955.34,2866.02
8320,2772,148,1,719.66,719.66
8321,2772,62,1,665.43,665.43
8322,2772,20,3,366.81,1100.43
8323,2772,132,2,24.46,48.92
8324,2773,168,2,218.07,436.14
8325,2773,182,1,380.38,380.38
8326,2774,156,3,754.87,2264.61
8327,2774,149,2,161.41,322.82
8328,2774,81,3,955.34,2866.02
8329,2774,50,1,285.33,285.33
8330,2774,140,2,7.23,14.46
8331,2775,114,1,322.0,322.0
8332,2776,160,1,70.94,70.94
8333,2776,19,2,125.97,251.94
8334,2776,5,2,213.04,426.08
8335,2776,27,2,290.96,581.92
8336,2777,65,1,372.7,372.7
8337,2777,112,1,406.75,406.75
8338,2778,112,3,406.75,1220.25
8339,2778,158,2,824.43,1648.86
8340,2778,101,1,677.81,677.81
8341,2779,140,1,7.23,7.23
8342,2779,112,1,406.75,406.75
8343,2780,102,2,201.06,402.12
8344,2780,30,3,660.17,1980.5099999999998
8345,2780,68,2,96.07,192.14
8346,2780,175,2,142.62,285.24
8347,2781,123,1,409.07,409.07
8348,2781,51,1,767.63,767.63
8349,2782,154,1,105.09,105.09
8350,2782,165,2,883.08,1766.16
8351,2782,130,2,206.21,412.42
8352,2782,160,1,70.94,70.94
8353,2782,192,2,221.94,443.88
8354,2783,27,2,290.96,581.92
8355,2783,125,1,638.02,638.02
8356,2783,25,2,963.91,1927.82
8357,2784,111,2,319.72,639.44
8358,2785,108,1,286.56,286.56
8359,2785,71,2,375.51,751.02
8360,2785,154,2,105.09,210.18
8361,2785,65,1,372.7,372.7
8362,2786,195,1,485.6,485.6
8363,2786,188,3,336.06,1008.1800000000001
8364,2786,121,2,936.97,1873.94
8365,2786,170,2,553.96,1107.92
8366,2787,115,1,343.11,343.11
8367,2787,2,2,384.44,768.88
8368,2788,65,1,372.7,372.7
8369,2788,184,2,984.64,1969.28
8370,2788,200,1,797.68,797.68
8371,2789,21,1,364.97,364.97
8372,2789,99,2,784.9,1569.8
8373,2790,89,2,418.64,837.28
8374,2790,105,1,604.11,604.11
8375,2790,43,1,766.53,766.53
8376,2790,34,2,560.74,1121.48
8377,2791,176,1,347.51,347.51
8378,2791,129,3,90.77,272.31
8379,2791,72,1,682.88,682.88
8380,2791,54,3,6.76,20.28
8381,2792,32,3,544.8,1634.3999999999999
8382,2792,70,2,849.95,1699.9
8383,2793,108,3,286.56,859.6800000000001
8384,2793,74,3,71.78,215.34
8385,2794,124,1,957.22,957.22
8386,2794,47,3,814.6,2443.8
8387,2794,140,1,7.23,7.23
8388,2795,171,3,646.77,1940.31
8389,2796,176,2,347.51,695.02
8390,2797,124,3,957.22,2871.66
8391,2797,54,2,6.76,13.52
8392,2797,132,3,24.46,73.38
8393,2798,119,3,577.1,1731.3000000000002
8394,2798,162,2,894.73,1789.46
8395,2798,25,2,963.91,1927.82
8396,2798,165,2,883.08,1766.16
8397,2798,179,2,353.37,706.74
8398,2799,8,1,860.08,860.08
8399,2799,181,3,936.65,2809.95
8400,2800,4,3,219.62,658.86
8401,2800,75,2,960.9,1921.8
8402,2800,10,1,357.32,357.32
8403,2800,170,3,553.96,1661.88
8404,2800,38,1,196.45,196.45
8405,2801,96,1,146.51,146.51
8406,2801,167,2,479.29,958.58
8407,2801,92,3,899.88,2699.64
8408,2802,49,2,40.28,80.56
8409,2802,186,3,617.43,1852.29
8410,2803,194,1,26.95,26.95
8411,2803,161,1,503.96,503.96
8412,2803,92,2,899.88,1799.76
8413,2803,179,1,353.37,353.37
8414,2803,125,1,638.02,638.02
8415,2804,196,1,494.52,494.52
8416,2804,8,3,860.08,2580.2400000000002
8417,2804,121,3,936.97,2810.91
8418,2805,137,1,264.21,264.21
8419,2806,6,2,452.05,904.1
8420,2806,124,1,957.22,957.22
8421,2807,178,2,462.69,925.38
8422,2807,145,2,566.5,1133.0
8423,2807,153,3,473.82,1421.46
8424,2807,164,3,32.97,98.91
8425,2808,105,3,604.11,1812.33
8426,2808,8,3,860.08,2580.2400000000002
8427,2808,167,2,479.29,958.58
8428,2809,118,1,837.38,837.38
8429,2809,132,1,24.46,24.46
8430,2809,23,2,153.04,306.08
8431,2809,36,1,440.08,440.08
8432,2809,64,3,442.23,1326.69
8433,2810,147,1,335.09,335.09
8434,2810,111,2,319.72,639.44
8435,2810,9,2,317.9,635.8
8436,2810,6,2,452.05,904.1
8437,2810,148,1,719.66,719.66
8438,2811,20,2,366.81,733.62
8439,2811,157,2,689.78,1379.56
8440,2811,103,3,509.31,1527.93
8441,2811,151,3,660.46,1981.38
8442,2812,124,1,957.22,957.22
8443,2812,59,2,220.37,440.74
8444,2812,4,2,219.62,439.24
8445,2813,91,3,335.42,1006.26
8446,2813,146,3,467.66,1402.98
8447,2813,158,2,824.43,1648.86
8448,2813,109,2,761.57,1523.14
8449,2814,3,3,72.08,216.24
8450,2814,125,1,638.02,638.02
8451,2815,26,2,828.58,1657.16
8452,2815,91,1,335.42,335.42
8453,2815,93,2,667.21,1334.42
8454,2816,154,3,105.09,315.27
8455,2816,67,2,594.26,1188.52
8456,2816,23,3,153.04,459.12
8457,2816,143,3,277.89,833.67
8458,2817,179,1,353.37,353.37
8459,2817,152,3,93.64,280.92
8460,2817,186,2,617.43,1234.86
8461,2818,103,2,509.31,1018.62
8462,2818,31,1,374.71,374.71
8463,2818,96,3,146.51,439.53
8464,2818,155,2,682.16,1364.32
8465,2819,5,3,213.04,639.12
8466,2820,146,3,467.66,1402.98
8467,2820,63,2,755.05,1510.1
8468,2821,186,1,617.43,617.43
8469,2821,58,3,387.36,1162.08
8470,2821,106,3,79.23,237.69
8471,2821,163,3,170.68,512.04
8472,2821,139,3,515.11,1545.33
8473,2822,171,3,646.77,1940.31
8474,2822,195,2,485.6,971.2
8475,2822,144,3,393.62,1180.8600000000001
8476,2822,167,3,479.29,1437.8700000000001
8477,2823,168,2,218.07,436.14
8478,2823,141,1,574.09,574.09
8479,2823,73,3,126.91,380.73
8480,2823,36,1,440.08,440.08
8481,2823,155,3,682.16,2046.48
8482,2824,123,1,409.07,409.07
8483,2825,56,1,184.33,184.33
8484,2825,51,2,767.63,1535.26
8485,2826,160,3,70.94,212.82
8486,2826,122,3,72.39,217.17000000000002
8487,2826,4,1,219.62,219.62
8488,2826,18,1,718.62,718.62
8489,2826,162,2,894.73,1789.46
8490,2827,79,3,318.54,955.6200000000001
8491,2827,11,3,20.7,62.099999999999994
8492,2827,162,1,894.73,894.73
8493,2828,100,1,73.21,73.21
8494,2828,185,3,31.59,94.77
8495,2829,141,3,574.09,1722.27
8496,2829,109,3,761.57,2284.71
8497,2829,74,2,71.78,143.56
8498,2829,82,2,12.57,25.14
8499,2829,182,1,380.38,380.38
8500,2830,166,2,58.45,116.9
8501,2830,138,2,915.89,1831.78
8502,2830,123,3,409.07,1227.21
8503,2830,129,3,90.77,272.31
8504,2831,94,2,610.43,1220.86
8505,2831,127,1,283.15,283.15
8506,2831,163,3,170.68,512.04
8507,2832,83,3,351.56,1054.68
8508,2833,153,1,473.82,473.82
8509,2833,138,3,915.89,2747.67
8510,2834,109,1,761.57,761.57
8511,2834,76,2,217.67,435.34
8512,2834,65,3,372.7,1118.1
8513,2834,77,1,588.95,588.95
8514,2835,97,1,567.59,567.59
8515,2835,94,3,610.43,1831.29
